Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","104","Myanmar","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2016","2016","Kcal","0.06","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66003","Protein content of exports (g/capita/day)","0113","Rice","2016","2016","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66004","Fat content of exports (g/capita/day)","0113","Rice","2016","2016","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2016","2016","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2016","2016","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66009","Iron content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0.04","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0.04","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2016","2016","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2016","2016","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2016","2016","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","5610","Import quantity","0113","Rice","2017","2017","t","612.26","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5622","Import value","0113","Rice","2017","2017","1000 USD","1325","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0113","Rice","2017","2017","t","2435.95","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5922","Export value","0113","Rice","2017","2017","1000 USD","589","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2017","2017","Kcal","0.09","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50003","Protein content of imports (g/capita/day)","0113","Rice","2017","2017","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50004","Fat content of imports (g/capita/day)","0113","Rice","2017","2017","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2017","2017","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2017","2017","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50009","Iron content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0.03","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0.06","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0.06","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2017","2017","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2017","2017","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2017","2017","Kcal","0.34","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66003","Protein content of exports (g/capita/day)","0113","Rice","2017","2017","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66004","Fat content of exports (g/capita/day)","0113","Rice","2017","2017","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2017","2017","g","0.07","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2017","2017","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66009","Iron content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0.1","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0.24","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0.23","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2017","2017","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2017","2017","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2017","2017","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","5610","Import quantity","0113","Rice","2018","2018","t","41.64","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5622","Import value","0113","Rice","2018","2018","1000 USD","168","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0113","Rice","2018","2018","t","22197.84","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","104","Myanmar","5922","Export value","0113","Rice","2018","2018","1000 USD","20664","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2018","2018","Kcal","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50003","Protein content of imports (g/capita/day)","0113","Rice","2018","2018","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50004","Fat content of imports (g/capita/day)","0113","Rice","2018","2018","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2018","2018","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2018","2018","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50009","Iron content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2018","2018","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2018","2018","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2018","2018","Kcal","3.12","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66003","Protein content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.07","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66004","Fat content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.65","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.04","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.2","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66009","Iron content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.94","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","2.21","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","2.05","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2018","2018","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2018","2018","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0113","Rice","2019","2019","t","617.5","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5922","Export value","0113","Rice","2019","2019","1000 USD","168","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2019","2019","Kcal","0.09","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66003","Protein content of exports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66004","Fat content of exports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2019","2019","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66009","Iron content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.03","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.06","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.06","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","5610","Import quantity","0113","Rice","2020","2020","t","5.48","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5622","Import value","0113","Rice","2020","2020","1000 USD","51","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0113","Rice","2020","2020","t","237.5","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5922","Export value","0113","Rice","2020","2020","1000 USD","74","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2020","2020","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50003","Protein content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50004","Fat content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50009","Iron content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2020","2020","Kcal","0.03","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66003","Protein content of exports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66004","Fat content of exports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2020","2020","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66009","Iron content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2020","2020","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","5610","Import quantity","0113","Rice","2021","2021","t","350.4","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5622","Import value","0113","Rice","2021","2021","1000 USD","140","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0113","Rice","2021","2021","t","8355.73","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5922","Export value","0113","Rice","2021","2021","1000 USD","10852","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2021","2021","Kcal","0.05","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50003","Protein content of imports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50004","Fat content of imports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2021","2021","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2021","2021","g","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50009","Iron content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0.03","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0.03","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2021","2021","Kcal","1.15","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66003","Protein content of exports (g/capita/day)","0113","Rice","2021","2021","g","0.03","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66004","Fat content of exports (g/capita/day)","0113","Rice","2021","2021","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2021","2021","g","0.24","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2021","2021","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0.07","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66009","Iron content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0.35","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0.82","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0.76","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2021","2021","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2021","2021","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","5910","Export quantity","0113","Rice","2022","2022","t","12615.97","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","5922","Export value","0113","Rice","2022","2022","1000 USD","8813","A","Official figure",""
"TCL","Crops and livestock products","104","Myanmar","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2022","2022","Kcal","1.72","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66003","Protein content of exports (g/capita/day)","0113","Rice","2022","2022","g","0.04","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66004","Fat content of exports (g/capita/day)","0113","Rice","2022","2022","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2022","2022","g","0.36","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2022","2022","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0.11","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66009","Iron content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0.52","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","1.22","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","1.13","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2022","2022","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2022","2022","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","104","Myanmar","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2022","2022","μg","0","E","Estimated value",""
