Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","104","Myanmar","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 No","37387.374","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 No","16468.361","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 No","52640.713","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 No","26251.303","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 No","26389.411","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 No","37572.512","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","561","Urban population","3010","Population - Est. & Proj.","2019","2019","1000 No","16763.626","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2020","2020","1000 No","53016.522","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","512","Total Population - Male","3010","Population - Est. & Proj.","2020","2020","1000 No","26431.199","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","513","Total Population - Female","3010","Population - Est. & Proj.","2020","2020","1000 No","26585.322","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","551","Rural population","3010","Population - Est. & Proj.","2020","2020","1000 No","37740.21","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","561","Urban population","3010","Population - Est. & Proj.","2020","2020","1000 No","17068.066","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2021","2021","1000 No","53387.102","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","512","Total Population - Male","3010","Population - Est. & Proj.","2021","2021","1000 No","26606.252","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","513","Total Population - Female","3010","Population - Est. & Proj.","2021","2021","1000 No","26780.85","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","551","Rural population","3010","Population - Est. & Proj.","2021","2021","1000 No","37888.296","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","561","Urban population","3010","Population - Est. & Proj.","2021","2021","1000 No","17381.064","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2022","2022","1000 No","53756.787","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","512","Total Population - Male","3010","Population - Est. & Proj.","2022","2022","1000 No","26779.327","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","513","Total Population - Female","3010","Population - Est. & Proj.","2022","2022","1000 No","26977.461","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","551","Rural population","3010","Population - Est. & Proj.","2022","2022","1000 No","38015.842","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","561","Urban population","3010","Population - Est. & Proj.","2022","2022","1000 No","17702.521","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2023","2023","1000 No","54133.798","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","512","Total Population - Male","3010","Population - Est. & Proj.","2023","2023","1000 No","26956.235","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","513","Total Population - Female","3010","Population - Est. & Proj.","2023","2023","1000 No","27177.562","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","551","Rural population","3010","Population - Est. & Proj.","2023","2023","1000 No","38122.975","X","Figure from international organizations",""
"OA","Annual population","104","Myanmar","561","Urban population","3010","Population - Est. & Proj.","2023","2023","1000 No","18032.802","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1980","1980","1000 No","38141.106","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1980","1980","1000 No","19294.155","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1980","1980","1000 No","18846.952","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1980","1980","1000 No","16468.233","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1980","1980","1000 No","21582.191","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1981","1981","1000 No","38689.189","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1981","1981","1000 No","19564.785","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1981","1981","1000 No","19124.404","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1981","1981","1000 No","16057.772","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1981","1981","1000 No","22549.049","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1982","1982","1000 No","39356.154","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1982","1982","1000 No","19894.327","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1982","1982","1000 No","19461.827","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1982","1982","1000 No","15647.805","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1982","1982","1000 No","23531.74","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1983","1983","1000 No","40000.941","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1983","1983","1000 No","20215.161","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1983","1983","1000 No","19785.781","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1983","1983","1000 No","15227.796","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1983","1983","1000 No","24524.228","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1984","1984","1000 No","40598.3","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1984","1984","1000 No","20514.882","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1984","1984","1000 No","20083.419","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1984","1984","1000 No","14789.83","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1984","1984","1000 No","25510.571","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1985","1985","1000 No","41148.963","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1985","1985","1000 No","20795.318","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1985","1985","1000 No","20353.645","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1985","1985","1000 No","14333.738","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1985","1985","1000 No","26474.831","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1986","1986","1000 No","41718.505","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1986","1986","1000 No","21096.896","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1986","1986","1000 No","20621.608","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1986","1986","1000 No","13751.245","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1986","1986","1000 No","27518.074","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1987","1987","1000 No","42322.092","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1987","1987","1000 No","21424.621","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1987","1987","1000 No","20897.47","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1987","1987","1000 No","13106.481","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1987","1987","1000 No","28584.352","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1988","1988","1000 No","42922.977","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1988","1988","1000 No","21753.73","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1988","1988","1000 No","21169.248","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1988","1988","1000 No","12463.407","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1988","1988","1000 No","29627.619","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1989","1989","1000 No","43524.767","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1989","1989","1000 No","22086.858","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1989","1989","1000 No","21437.909","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1989","1989","1000 No","11835.775","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1989","1989","1000 No","30659.953","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1990","1990","1000 No","44081.427","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1990","1990","1000 No","22397.804","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1990","1990","1000 No","21683.623","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1990","1990","1000 No","11227.028","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1990","1990","1000 No","31696.103","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1991","1991","1000 No","44439.15","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1991","1991","1000 No","22598.26","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1991","1991","1000 No","21840.89","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1991","1991","1000 No","10856.658","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1991","1991","1000 No","32521.443","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1992","1992","1000 No","44653.695","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1992","1992","1000 No","22718.936","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1992","1992","1000 No","21934.758","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1992","1992","1000 No","10603.891","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1992","1992","1000 No","33249.557","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1993","1993","1000 No","44887.724","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1993","1993","1000 No","22853.958","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1993","1993","1000 No","22033.766","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1993","1993","1000 No","10355.573","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1993","1993","1000 No","33984.985","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1994","1994","1000 No","45130.84","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1994","1994","1000 No","22996.873","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1994","1994","1000 No","22133.967","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1994","1994","1000 No","10107.196","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1994","1994","1000 No","34718.689","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1995","1995","1000 No","45368.426","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1995","1995","1000 No","23136.768","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1995","1995","1000 No","22231.658","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1995","1995","1000 No","9857.292","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1995","1995","1000 No","35441.319","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1996","1996","1000 No","45638.7","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1996","1996","1000 No","23285.924","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1996","1996","1000 No","22352.776","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1996","1996","1000 No","9763.541","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1996","1996","1000 No","35993.82","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1997","1997","1000 No","45941.536","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1997","1997","1000 No","23444.765","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1997","1997","1000 No","22496.772","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1997","1997","1000 No","9746.571","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1997","1997","1000 No","36456.033","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1998","1998","1000 No","46230.878","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1998","1998","1000 No","23597.63","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1998","1998","1000 No","22633.247","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1998","1998","1000 No","9723.977","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1998","1998","1000 No","36903.465","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","1999","1999","1000 No","46500.383","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","1999","1999","1000 No","23742.864","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","1999","1999","1000 No","22757.519","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","1999","1999","1000 No","9694.438","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","1999","1999","1000 No","37329.442","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2000","2000","1000 No","46766.661","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2000","2000","1000 No","23887.084","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2000","2000","1000 No","22879.577","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2000","2000","1000 No","9656.885","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2000","2000","1000 No","37729.427","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","47043.468","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2001","2001","1000 No","24021.27","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2001","2001","1000 No","23022.198","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","9571.083","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","38141.705","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","47299.12","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2002","2002","1000 No","24130.655","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2002","2002","1000 No","23168.466","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","9457.554","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","38547.232","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","47514.16","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2003","2003","1000 No","24220.929","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2003","2003","1000 No","23293.232","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","9338.132","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","38926.894","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","47697.075","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2004","2004","1000 No","24295.854","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2004","2004","1000 No","23401.222","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","9213.825","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","39284.258","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","47851.644","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2005","2005","1000 No","24355.325","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2005","2005","1000 No","23496.319","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2005","2005","1000 No","9086.487","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2005","2005","1000 No","39622.01","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","48006.518","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2006","2006","1000 No","24416.622","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2006","2006","1000 No","23589.895","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2006","2006","1000 No","9031.912","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2006","2006","1000 No","39863.933","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","48178.118","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2007","2007","1000 No","24490.415","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2007","2007","1000 No","23687.704","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2007","2007","1000 No","9012.35","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2007","2007","1000 No","40050.079","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2008","2008","1000 No","48356.493","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2008","2008","1000 No","24568.99","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2008","2008","1000 No","23787.503","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2008","2008","1000 No","8990.762","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2008","2008","1000 No","40228.223","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2009","2009","1000 No","48546.687","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2009","2009","1000 No","24655.061","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2009","2009","1000 No","23891.625","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2009","2009","1000 No","8969.877","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2009","2009","1000 No","40409.331","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2010","2010","1000 No","48769.332","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2010","2010","1000 No","24755.452","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2010","2010","1000 No","24013.88","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2010","2010","1000 No","8951.241","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2010","2010","1000 No","40601.614","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2011","2011","1000 No","49127.644","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2011","2011","1000 No","24895.999","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2011","2011","1000 No","24231.645","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2011","2011","1000 No","8992.55","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2011","2011","1000 No","40752.109","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2012","2012","1000 No","49599.579","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","512","Total Population - Male","3010","Population - Est. & Proj.","2012","2012","1000 No","25068.874","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","513","Total Population - Female","3010","Population - Est. & Proj.","2012","2012","1000 No","24530.706","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","551","Rural population","3010","Population - Est. & Proj.","2012","2012","1000 No","9065.944","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","561","Urban population","3010","Population - Est. & Proj.","2012","2012","1000 No","40886.3","X","Figure from international organizations",""
"OA","Annual population","410","Republic of Korea","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2013","2013","1000 No","50071.164","X","Figure from international organizations",""
